ts_code,name,call_put,exercise_price,list_date,delist_date,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,expire_date,days_to_expire,price_diff
10007975.SH,南方中证500ETF期权2411认购5.75,C,5.75,20240927,20241127,2024-11-25,SSE,0.1136,0.1136,0.13,0.1309,0.0571,0.082,0.082,224712.0,19853.5959,23110.0,2024-11-27,2,0.07500000000000018
10007320.SH,南方中证500ETF期权2412认购5.75,C,5.75,20240517,20241225,2024-11-25,SSE,0.2099,0.2099,0.22,0.2233,0.1602,0.1825,0.1825,39536.0,7332.6746,21672.0,2024-12-25,30,0.07500000000000018
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-11-25,SSE,0.234,0.2366,0.2465,0.2465,0.1935,0.201,0.201,2493.0,533.8824,9829.0,2025-03-26,121,0.0779999999999994
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-11-25,SSE,0.3279,0.3279,0.3187,0.3228,0.2834,0.3001,0.2967,249.0,74.8202,1402.0,2025-06-25,212,0.0779999999999994
10007975.SH,南方中证500ETF期权2411认购5.75,C,5.75,20240927,20241127,2024-11-26,SSE,0.082,0.082,0.0701,0.11,0.0437,0.0501,0.0501,184047.0,13342.0444,21389.0,2024-11-27,1,0.03500000000000014
10007320.SH,南方中证500ETF期权2412认购5.75,C,5.75,20240517,20241225,2024-11-26,SSE,0.1825,0.1825,0.1752,0.2009,0.1611,0.168,0.168,65241.0,11595.2321,31834.0,2024-12-25,29,0.03500000000000014
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-11-26,SSE,0.201,0.201,0.2076,0.2172,0.1869,0.1967,0.1967,4893.0,991.5134,9525.0,2025-03-26,120,0.11799999999999944
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-11-26,SSE,0.2967,0.3001,0.3057,0.3094,0.2898,0.2898,0.2886,298.0,88.6915,1458.0,2025-06-25,211,0.11799999999999944
10007976.SH,南方中证500ETF期权2411认购6.00,C,6.0,20240927,20241127,2024-11-27,SSE,0.0009,0.0009,0.001,0.0019,0.0001,0.0001,,44805.0,33.084,42139.0,2024-11-27,0,0.10400000000000009
10007182.SH,南方中证500ETF期权2412认购5.906,C,5.906,20240425,20241225,2024-11-27,SSE,0.1024,0.1058,0.1053,0.153,0.087,0.1522,0.1522,8477.0,1037.037804,8704.0,2024-12-25,28,0.009999999999999787
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-11-27,SSE,0.1967,0.1967,0.2048,0.2496,0.1818,0.2492,0.2492,6517.0,1366.8662,11528.0,2025-03-26,119,0.006999999999999673
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-11-27,SSE,0.2886,0.2898,0.301,0.3389,0.2681,0.3368,0.3375,327.0,96.8948,1535.0,2025-06-25,210,0.006999999999999673
10007182.SH,南方中证500ETF期权2412认购5.906,C,5.906,20240425,20241225,2024-11-28,SSE,0.1522,0.1522,0.1464,0.1593,0.116,0.1225,0.1225,7279.0,979.581277,9122.0,2024-12-25,27,0.04800000000000004
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-11-28,SSE,0.1682,,0.1655,0.1889,0.137,0.1426,0.1426,2165.0,332.2885,928.0,2025-01-22,55,0.04499999999999993
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-11-28,SSE,0.2492,0.2492,0.2486,0.2584,0.2135,0.2223,0.2223,1997.0,467.2292,11798.0,2025-03-26,118,0.04499999999999993
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-11-28,SSE,0.3375,0.3368,0.3384,0.345,0.3103,0.3127,0.3127,259.0,83.6132,1631.0,2025-06-25,209,0.04499999999999993
10007182.SH,南方中证500ETF期权2412认购5.906,C,5.906,20240425,20241225,2024-11-29,SSE,0.1225,0.1225,0.1225,0.216,0.1143,0.1611,0.1611,13892.0,2340.123946,8693.0,2024-12-25,26,0.038000000000000256
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-11-29,SSE,0.1426,0.1426,0.148,0.2232,0.135,0.1818,0.1818,3877.0,720.841,1779.0,2025-01-22,54,0.04100000000000037
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-11-29,SSE,0.2223,0.2223,0.2329,0.3175,0.2158,0.268,0.268,2170.0,588.598,11718.0,2025-03-26,117,0.04100000000000037
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-11-29,SSE,0.3127,0.3127,0.3235,0.4087,0.3131,0.3625,0.3625,696.0,254.6414,1862.0,2025-06-25,208,0.04100000000000037
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-02,SSE,0.1198,0.1198,0.1228,0.187,0.1198,0.1605,0.1605,174847.0,28403.4177,51399.0,2024-12-25,23,0.03599999999999959
10008432.SH,南方中证500ETF期权2501认购6.149,C,6.149,20241128,20250122,2024-12-02,SSE,0.102,0.102,0.1047,0.15,0.1047,0.1351,0.1351,3344.0,450.84,1796.0,2025-01-22,51,0.11300000000000043
10008027.SH,南方中证500ETF期权2503认购6.149,C,6.149,20240930,20250326,2024-12-02,SSE,0.1845,0.1845,0.195,0.235,0.1867,0.2192,0.2192,2548.0,550.9149,10411.0,2025-03-26,114,0.11300000000000043
10008303.SH,南方中证500ETF期权2506认购6.149,C,6.149,20241024,20250625,2024-12-02,SSE,0.2825,0.2816,0.2947,0.331,0.2889,0.3227,0.3227,344.0,109.7566,1592.0,2025-06-25,205,0.11300000000000043
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-03,SSE,0.1605,0.1605,0.1648,0.1782,0.1368,0.1584,0.1584,156903.0,24101.6968,53698.0,2024-12-25,22,0.0259999999999998
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-03,SSE,0.2265,0.2265,0.2335,0.2442,0.2015,0.2278,0.2278,4283.0,933.9044,4180.0,2025-01-22,50,0.12300000000000022
10008027.SH,南方中证500ETF期权2503认购6.149,C,6.149,20240930,20250326,2024-12-03,SSE,0.2192,0.2192,0.2192,0.2274,0.2,0.2142,0.2142,1408.0,297.1337,10565.0,2025-03-26,113,0.12300000000000022
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-03,SSE,0.4128,0.4128,0.4128,0.4209,0.3825,0.409,0.409,186.0,74.4652,1937.0,2025-06-25,204,0.12300000000000022
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-04,SSE,0.1584,0.1584,0.1525,0.1666,0.123,0.1341,0.1341,153913.0,22241.9675,56276.0,2024-12-25,21,0.019000000000000128
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-04,SSE,0.2278,0.2278,0.2283,0.2342,0.19,0.2037,0.2037,3458.0,734.7332,4711.0,2025-01-22,49,0.07800000000000029
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-04,SSE,0.3158,0.3158,0.3222,0.3222,0.275,0.2875,0.2875,1815.0,541.417,12079.0,2025-03-26,112,0.07800000000000029
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-04,SSE,0.409,0.409,0.3956,0.406,0.3682,0.3711,0.3837,411.0,160.7967,1895.0,2025-06-25,203,0.07800000000000029
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-05,SSE,0.1341,0.1341,0.1293,0.1532,0.1242,0.1368,0.1368,164777.0,22862.679,58695.0,2024-12-25,20,0.0019999999999997797
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-05,SSE,0.2037,0.2037,0.201,0.2216,0.19,0.2072,0.2072,3510.0,724.0425,5412.0,2025-01-22,48,0.09500000000000064
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-05,SSE,0.2875,0.2875,0.2887,0.3066,0.275,0.2925,0.2925,1261.0,368.0447,11970.0,2025-03-26,111,0.09500000000000064
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-05,SSE,0.3837,0.3711,0.3815,0.3916,0.3714,0.3822,0.3903,136.0,52.1904,1891.0,2025-06-25,202,0.09500000000000064
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-06,SSE,0.1368,0.1368,0.14,0.2034,0.1217,0.1638,0.1638,218399.0,35817.5897,57753.0,2024-12-25,19,0.07599999999999962
10008432.SH,南方中证500ETF期权2501认购6.149,C,6.149,20241128,20250122,2024-12-06,SSE,0.117,0.118,0.1203,0.1649,0.1088,0.1368,0.1371,5370.0,754.9514,6113.0,2025-01-22,47,0.0730000000000004
10008027.SH,南方中证500ETF期权2503认购6.149,C,6.149,20240930,20250326,2024-12-06,SSE,0.2002,0.2029,0.2111,0.2521,0.1918,0.2235,0.2235,1516.0,338.0176,11170.0,2025-03-26,110,0.0730000000000004
10008303.SH,南方中证500ETF期权2506认购6.149,C,6.149,20241024,20250625,2024-12-06,SSE,0.3002,0.291,0.3147,0.343,0.2833,0.3247,0.3172,550.0,175.1504,2474.0,2025-06-25,201,0.0730000000000004
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-09,SSE,0.1638,0.1638,0.1662,0.181,0.12,0.1391,0.1391,164504.0,24222.9725,62030.0,2024-12-25,16,0.04300000000000015
10008432.SH,南方中证500ETF期权2501认购6.149,C,6.149,20241128,20250122,2024-12-09,SSE,0.1371,0.1368,0.1412,0.1479,0.108,0.119,0.119,6053.0,760.4254,7560.0,2025-01-22,44,0.10599999999999987
10008027.SH,南方中证500ETF期权2503认购6.149,C,6.149,20240930,20250326,2024-12-09,SSE,0.2235,0.2235,0.2359,0.2379,0.191,0.2038,0.2038,1250.0,258.7561,11415.0,2025-03-26,107,0.10599999999999987
10008303.SH,南方中证500ETF期权2506认购6.149,C,6.149,20241024,20250625,2024-12-09,SSE,0.3172,0.3247,0.3268,0.3284,0.29,0.297,0.2965,176.0,53.9153,2644.0,2025-06-25,198,0.10599999999999987
10007183.SH,南方中证500ETF期权2412认购6.152,C,6.152,20240425,20241225,2024-12-10,SSE,0.076,0.076,0.1966,0.1966,0.0891,0.0957,0.0957,33052.0,4461.712082,14567.0,2024-12-25,15,0.057000000000000384
10008432.SH,南方中证500ETF期权2501认购6.149,C,6.149,20241128,20250122,2024-12-10,SSE,0.119,0.119,0.178,0.2277,0.1378,0.1447,0.1447,8406.0,1511.8874,7987.0,2025-01-22,43,0.05400000000000027
10008027.SH,南方中证500ETF期权2503认购6.149,C,6.149,20240930,20250326,2024-12-10,SSE,0.2038,0.2038,0.2778,0.3067,0.228,0.2412,0.2412,2865.0,795.6626,11486.0,2025-03-26,106,0.05400000000000027
10008303.SH,南方中证500ETF期权2506认购6.149,C,6.149,20241024,20250625,2024-12-10,SSE,0.2965,0.297,0.3777,0.3895,0.3295,0.3307,0.3307,359.0,131.1274,2821.0,2025-06-25,197,0.05400000000000027
10007183.SH,南方中证500ETF期权2412认购6.152,C,6.152,20240425,20241225,2024-12-11,SSE,0.0957,0.0957,0.0928,0.1193,0.0928,0.106,0.106,21393.0,2310.995835,12337.0,2024-12-25,14,0.01100000000000012
10008432.SH,南方中证500ETF期权2501认购6.149,C,6.149,20241128,20250122,2024-12-11,SSE,0.1447,0.1447,0.1451,0.1618,0.14,0.1492,0.1492,4826.0,730.59,9152.0,2025-01-22,42,0.008000000000000007
10008027.SH,南方中证500ETF期权2503认购6.149,C,6.149,20240930,20250326,2024-12-11,SSE,0.2412,0.2412,0.2466,0.2575,0.2338,0.2428,0.2428,876.0,216.218,11430.0,2025-03-26,105,0.008000000000000007
10008303.SH,南方中证500ETF期权2506认购6.149,C,6.149,20241024,20250625,2024-12-11,SSE,0.3307,0.3307,0.3377,0.3536,0.3358,0.3376,0.3405,237.0,81.5767,2927.0,2025-06-25,196,0.008000000000000007
10007183.SH,南方中证500ETF期权2412认购6.152,C,6.152,20240425,20241225,2024-12-12,SSE,0.106,0.106,0.1083,0.1433,0.0959,0.1363,0.1363,18865.0,2294.574024,11949.0,2024-12-25,13,0.04499999999999993
10008432.SH,南方中证500ETF期权2501认购6.149,C,6.149,20241128,20250122,2024-12-12,SSE,0.1492,0.1492,0.1509,0.1815,0.1401,0.1788,0.1788,9138.0,1482.9881,9590.0,2025-01-22,41,0.04800000000000004
10008027.SH,南方中证500ETF期权2503认购6.149,C,6.149,20240930,20250326,2024-12-12,SSE,0.2428,0.2428,0.2447,0.2783,0.2355,0.2753,0.2738,1818.0,473.7929,11026.0,2025-03-26,104,0.04800000000000004
10008303.SH,南方中证500ETF期权2506认购6.149,C,6.149,20241024,20250625,2024-12-12,SSE,0.3405,0.3376,0.3393,0.3716,0.3337,0.3693,0.3693,199.0,70.1858,3025.0,2025-06-25,195,0.04800000000000004
10007183.SH,南方中证500ETF期权2412认购6.152,C,6.152,20240425,20241225,2024-12-13,SSE,0.1363,0.1363,0.1229,0.1232,0.0684,0.0715,0.0715,28963.0,2459.532495,12730.0,2024-12-25,12,0.052999999999999936
10008432.SH,南方中证500ETF期权2501认购6.149,C,6.149,20241128,20250122,2024-12-13,SSE,0.1788,0.1788,0.1683,0.1683,0.116,0.1197,0.1197,11871.0,1516.8829,12551.0,2025-01-22,40,0.04999999999999982
10008027.SH,南方中证500ETF期权2503认购6.149,C,6.149,20240930,20250326,2024-12-13,SSE,0.2738,0.2753,0.26,0.26,0.2056,0.2056,0.2056,2928.0,657.0144,10553.0,2025-03-26,103,0.04999999999999982
10008303.SH,南方中证500ETF期权2506认购6.149,C,6.149,20241024,20250625,2024-12-13,SSE,0.3693,0.3693,0.3699,0.3699,0.3076,0.3114,0.311,612.0,195.715,3078.0,2025-06-25,194,0.04999999999999982
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-16,SSE,0.1523,0.1523,0.151,0.1539,0.0779,0.0882,0.0882,167778.0,16638.4145,62980.0,2024-12-25,9,0.004999999999999893
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-16,SSE,0.2247,0.2247,0.2181,0.227,0.1573,0.169,0.169,12705.0,2219.6616,11942.0,2025-01-22,37,0.10200000000000031
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-16,SSE,0.3139,0.3139,0.313,0.313,0.2536,0.2638,0.2638,3239.0,873.0714,11719.0,2025-03-26,100,0.10200000000000031
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-16,SSE,0.411,0.4091,0.4303,0.4303,0.3488,0.3558,0.3519,305.0,112.2421,1956.0,2025-06-25,191,0.10200000000000031
10007182.SH,南方中证500ETF期权2412认购5.906,C,5.906,20240425,20241225,2024-12-17,SSE,0.1401,0.1401,0.1396,0.1462,0.101,0.1048,0.1048,10812.0,1276.535522,8500.0,2024-12-25,8,0.03500000000000014
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-17,SSE,0.169,0.169,0.1641,0.1696,0.14,0.1453,0.1453,19348.0,2887.028,15515.0,2025-01-22,36,0.038000000000000256
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-17,SSE,0.2638,0.2638,0.2699,0.27,0.2374,0.2451,0.246,2511.0,626.5444,12030.0,2025-03-26,99,0.038000000000000256
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-17,SSE,0.3519,0.3558,0.3554,0.3623,0.3316,0.3385,0.3385,487.0,167.5176,1928.0,2025-06-25,190,0.038000000000000256
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-18,SSE,0.0615,0.0615,0.0667,0.0842,0.0601,0.0653,0.0653,237409.0,17019.409,71201.0,2024-12-25,7,0.020999999999999908
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-18,SSE,0.1453,0.1453,0.1466,0.1711,0.1456,0.153,0.153,23138.0,3676.0544,18349.0,2025-01-22,35,0.07600000000000051
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-18,SSE,0.246,0.2451,0.25,0.2763,0.246,0.2603,0.2603,2355.0,619.732,12295.0,2025-03-26,98,0.07600000000000051
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-18,SSE,0.3385,0.3385,0.3385,0.3702,0.3385,0.3576,0.3617,229.0,83.0984,1977.0,2025-06-25,189,0.07600000000000051
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-19,SSE,0.0653,0.0653,0.041,0.0777,0.0406,0.067,0.067,257239.0,14858.4513,57186.0,2024-12-25,6,0.0030000000000001137
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-19,SSE,0.153,0.153,0.1355,0.1739,0.1299,0.1668,0.1668,31561.0,4702.5196,21529.0,2025-01-22,34,0.0940000000000003
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-19,SSE,0.2603,0.2603,0.255,0.2826,0.2301,0.273,0.273,3813.0,982.7659,12540.0,2025-03-26,97,0.0940000000000003
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-19,SSE,0.3617,0.3576,0.3387,0.3738,0.335,0.3721,0.3721,286.0,99.6298,2071.0,2025-06-25,188,0.0940000000000003
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-20,SSE,0.067,0.067,0.0615,0.0901,0.0581,0.0605,0.0605,247831.0,17535.9981,53655.0,2024-12-25,5,0.009000000000000341
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-20,SSE,0.1668,0.1668,0.1601,0.1867,0.1585,0.1634,0.1634,30000.0,5126.9875,23944.0,2025-01-22,33,0.10600000000000076
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-20,SSE,0.273,0.273,0.27,0.2989,0.265,0.2767,0.2767,1976.0,555.5989,13070.0,2025-03-26,96,0.10600000000000076
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-20,SSE,0.3721,0.3721,0.3666,0.388,0.3659,0.373,0.3758,345.0,130.0243,1961.0,2025-06-25,187,0.10600000000000076
10007182.SH,南方中证500ETF期权2412认购5.906,C,5.906,20240425,20241225,2024-12-23,SSE,0.1208,0.1208,0.1208,0.129,0.0448,0.0448,0.0448,28257.0,2261.786078,7495.0,2024-12-25,2,0.009000000000000341
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-23,SSE,0.1634,0.1634,0.1615,0.1634,0.1189,0.1203,0.1203,55447.0,7436.6059,32595.0,2025-01-22,30,0.012000000000000455
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-23,SSE,0.2767,0.2767,0.2701,0.2734,0.234,0.2353,0.2353,2510.0,633.0934,12703.0,2025-03-26,93,0.012000000000000455
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-23,SSE,0.3758,0.373,0.3518,0.369,0.327,0.327,0.327,770.0,269.9346,2299.0,2025-06-25,184,0.012000000000000455
10007321.SH,南方中证500ETF期权2412认购6.00,C,6.0,20240517,20241225,2024-12-24,SSE,0.0166,0.0166,0.018,0.0265,0.0122,0.0218,0.0218,277329.0,5349.1159,41933.0,2024-12-25,1,0.017999999999999794
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-24,SSE,0.1203,0.1203,0.1206,0.1474,0.1206,0.1434,0.1434,64914.0,8535.2984,36931.0,2025-01-22,29,0.07900000000000063
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-24,SSE,0.2353,0.2353,0.2399,0.2585,0.2318,0.2575,0.2575,3676.0,895.0837,13266.0,2025-03-26,92,0.07900000000000063
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-24,SSE,0.327,0.327,0.327,0.3498,0.327,0.3478,0.3478,1189.0,404.0991,2923.0,2025-06-25,183,0.07900000000000063
10007182.SH,南方中证500ETF期权2412认购5.906,C,5.906,20240425,20241225,2024-12-25,SSE,0.0795,0.0795,0.0795,0.0821,0.008,0.0163,0.026,66690.0,2053.228406,2450.0,2024-12-25,0,0.02600000000000069
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-25,SSE,0.1434,0.1434,0.148,0.1482,0.105,0.1209,0.1209,107090.0,12689.8328,53555.0,2025-01-22,28,0.029000000000000803
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-25,SSE,0.2575,0.2575,0.2576,0.2576,0.2149,0.2333,0.2333,6775.0,1551.2486,13018.0,2025-03-26,91,0.029000000000000803
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-25,SSE,0.3478,0.3478,0.3435,0.3435,0.3068,0.3303,0.3303,1046.0,338.4705,3188.0,2025-06-25,182,0.029000000000000803
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-26,SSE,0.1209,0.1209,0.125,0.135,0.12,0.1255,0.1255,133834.0,17194.5658,57370.0,2025-01-22,27,0.07400000000000073
10008613.SH,南方中证500ETF期权2502认购5.903,C,5.903,20241226,20250226,2024-12-26,SSE,0.1936,,0.1866,0.1982,0.1852,0.1915,0.1915,3189.0,610.5338,1712.0,2025-02-26,62,0.07400000000000073
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-26,SSE,0.2333,0.2333,0.2346,0.246,0.2333,0.24,0.2399,2214.0,532.827,13457.0,2025-03-26,90,0.07400000000000073
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-26,SSE,0.3303,0.3303,0.3303,0.3445,0.3303,0.338,0.3409,331.0,112.7131,3489.0,2025-06-25,181,0.07400000000000073
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-27,SSE,0.1255,0.1255,0.1247,0.1741,0.1235,0.1254,0.1254,179846.0,25834.7535,60935.0,2025-01-22,26,0.08800000000000008
10008613.SH,南方中证500ETF期权2502认购5.903,C,5.903,20241226,20250226,2024-12-27,SSE,0.1915,0.1915,0.1906,0.2346,0.1873,0.194,0.194,4616.0,956.6546,2987.0,2025-02-26,61,0.08800000000000008
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-27,SSE,0.2399,0.24,0.2388,0.2839,0.2361,0.2449,0.2449,2572.0,668.4841,13354.0,2025-03-26,89,0.08800000000000008
10008302.SH,南方中证500ETF期权2506认购5.903,C,5.903,20241024,20250625,2024-12-27,SSE,0.3409,0.338,0.3406,0.3795,0.338,0.3467,0.3467,284.0,100.529,3522.0,2025-06-25,180,0.08800000000000008
10008431.SH,南方中证500ETF期权2501认购5.903,C,5.903,20241128,20250122,2024-12-30,SSE,0.1254,0.1254,0.1251,0.1383,0.1144,0.1258,0.1258,151938.0,19209.8776,68730.0,2025-01-22,23,0.0860000000000003
10008613.SH,南方中证500ETF期权2502认购5.903,C,5.903,20241226,20250226,2024-12-30,SSE,0.194,0.194,0.1944,0.2034,0.179,0.1909,0.192,4665.0,892.7895,4171.0,2025-02-26,58,0.0860000000000003
10007694.SH,南方中证500ETF期权2503认购5.903,C,5.903,20240801,20250326,2024-12-30,SSE,0.2449,0.2449,0.2401,0.2547,0.231,0.2425,0.2425,2398.0,583.3554,13148.0,2025-03-26,86,0.0860000000000003
